"ISO_2","ISO_3","country","year","corporate_rate","loss_carryback","loss_carryforward","machines_cost_recovery","buildings_cost_recovery","intangibles_cost_recovery","inventory","allowance_corporate_equity","patent_box","r_and_d_credit","digital_services_tax","corporate_alt_minimum","corporate_surtax","corporate_other_rev","top_income_rate","threshold_top_income_rate","tax_wedge","personal_surtax","personal_other_rev","capital_gains_rate","dividends_rate","vat_rate","vat_threshold","vat_base","property_tax","property_tax_collections","net_wealth","estate_or_inheritance_tax","transfer_tax","asset_tax","capital_duties","financial_transaction_tax","dividends_exemption","capital_gains_exemption","country_limitations","dividends_withholding_tax","interest_withholding_tax","royalties_withholding_tax","tax_treaties","cfc_rules","thin_capitalization_rules","minimum_tax"
"CO","COL","Colombia",2018,0.37,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.315,0,3,1,0.2439,0.33,11.452119,0,0,1.787837,0.1,0.1,19,0,0.384774138430504,0.5,0.00014893798246965,1,1,1,0,0,1,0,0,0,0.1,0.15,0.264,9,0.333333333333333,0.5,0
"CR","CRI","Costa Rica",2018,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,3,0,0.81095,0.24107123,1.976605,1.06499224048964,0,6.889851,0,0.15,13,0,0.444480444758348,0.5,0.00035318170114759,0,0,1,1,0,1,1,1,0,0.15,0.15,0.25,2,0,0,0
"CZ","CZE","Czech Republic",2018,0.19,0,5,0.873879108036537,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.15,3e-06,1.12411919343544,0,0,0,0.15,21,76296.5356413544,0.580484831334846,0.5,0.00379149073338684,0,1,1,0,0,0,1,1,1,0.15,0.15,0.15,88,0,0.5,0
"DE","DEU","Germany",2018,0.29897059,1,60,0.737888702767901,0.391406012913837,0.869865253929667,1,0,0,-0.02,0,0,1,0,0.47475,5.390284,1.0940217230671,1,0,0.26375,0.26375,19,22456.2808292655,0.545453463645676,0.5,0.223960105801907,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,94,0.333333333333333,1,0
"DK","DNK","Denmark",2018,0.22,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,-0.01,0,0,0,1.693541,0.558584,1.287778,1.22850117729157,0,0,0.42,0.42,25,6907.63633670914,0.589634932275893,0.5,0.106000680715293,0,1,1,0,0,0,1,1,1,0.27,0.22,0.22,73,0.666666666666667,0.5,0
"EE","EST","Estonia",2018,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.2,0.387521,1.05698132325442,0,0,0.2,0,20,72611.8858395931,0.708008880195223,1,0.152306388975333,0,0,0,0,0,0,1,1,1,0,0,0.1,56,0,0,0
"ES","ESP","Spain",2018,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,0,1,0,0,0.435,2.409777,1.23788823423651,0,0,0.23,0.23,21,0,0.431070269987097,0.5,0.61438495025947,1,1,1,0,1,0,1,1,1,0.19,0.19,0.24,93,0.333333333333333,1,0
"FI","FIN","Finland",2018,0.2,0,10,0.826923076923077,0.518965517241379,0.737888702767901,0,0,0,-0.005,0,0,0,0,0.58435142,1.842791,1.30527528938012,0,0,0.34,0.289,24,11062.4119155451,0.554264691644883,0.5,0.369458787575738,0,1,1,0,0,1,1,1,1,0.2,0,0.2,76,0.5,1,0
"FR","FRA","France",2018,0.34433333,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.405,0,2,1,0.537054,0.55572,14.63573,1.27408692785277,0,0,0.34,0.34,20,103912.923981672,0.480349976493153,0.5,1.34384734999324,0.5,1,1,1,1,1,0.95,0.88,1,0.3,0,0.333,122,0.666666666666667,1,0
"GB","GBR","United Kingdom",2018,0.19,1,50,0.758823529411765,0,0.826923076923077,0,0,1,0.185,0,1,0,0,0.47,3.785407,1.36795725377944,0,0,0.2,0.381,20,119167.287037543,0.448659847209634,0.5,2.39273526763546,0,1,1,1,0,1,1,1,0,0,0.2,0.2,129,0.5,1,0
"GR","GRC","Greece",2018,0.29,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,1,0.09,0,0,0,0.482665,0.55,11.700915,1.25046708152657,0,0,0.15,0.15,24,16710.6993594789,0.443127850341524,0.5,1.20605190791984,0,1,1,1,1,1,1,0,1,0.15,0.15,0.2,57,0.333333333333333,1,0
"HU","HUN","Hungary",2018,0.09,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.21,1,1,0,0.020362,0.335,0,1,0,0.071349,0.15,0.15,27,57601.502523673,0.555133204619886,0.5,0.001066982479592,0,1,1,1,0,0,1,1,0,0,0,0,80,0.333333333333333,0.5,0
"IE","IRL","Ireland",2018,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0.5,0,1,0.26,0,1,0,0.001611,0.52,1.483161,1.49547136480738,0,0,0.33,0.51,23,92218.141398691,0.487147432359893,0.5,0.45959603055615,0,1,1,0,0,1,0,1,1,0.2,0.2,0.2,72,0,0,0
"IL","ISR","Israel",2018,0.23,0,100,0.795219524916135,0.566067958099106,0.835370889649727,0.5,0,1,-0.01,0,0,0,0.576334,0.5,4.31824,1.73197794288459,0,0,0.28,0.33,17,26132.3890060412,0.647230594462939,0.5,0.313154082926969,0,0,1,0,0,0,1,1,0,0.3,0.23,0.23,54,0.333333333333333,0,0
"IS","ISL","Iceland",2018,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.24,0,1,0,1.53247,0.4624,1.282301,1.26829944544366,0,3.351581,0.22,0.22,24,14202.1555989162,0.525894844488061,0,0.00850146952890918,0,1,0,1,0,0,1,1,0,0.2,0.12,0.2,44,0.666666666666667,1,0
"IT","ITA","Italy",2018,0.278064,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,1,1,0.09,0,NA,0,1.674511,0.52765573,2.689386,1.21226071931554,0,0,0.26,0.26,22,90380.9627102053,0.372161391717805,0,0.620156228640241,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,100,0.666666666666667,1,0
"JP","JPN","Japan",2018,0.2974,0.5,5,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.0875,0,1,1,0.067159,0.56077165,8.493955,1.06699409606627,1,0,0.204,0.2032,8,100407.568377102,0.71432982566587,0.5,0.0073745687380068,0,1,1,1,1,0,0.95,0,0,0.2,0.2,0.2,67,0.333333333333333,0.5,0
"KR","KOR","Korea",2018,0.275,0.5,7,0.921720532319392,0.547953910556565,0.737888702767901,1,0,1,0.135,0,3,0,0,0.47428142,12.244843,1.27746417340747,1,0,0,0.4028,10,27364.3889891267,0.620686606072647,0,0.00028581545666498,0,1,1,0,1,1,0,0,1,0.22,0.22,0.22,93,0.5,0.5,0
"LT","LTU","Lithuania",2018,0.15,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,1,0.28,0,2,0,0,0.24,0.408492,1.13842225889773,0,0,0.15,0.15,21,97563.0907987165,0.521702707998565,0.5,0.238947950455443,0,1,0,0,0,0,1,1,1,0.15,0.1,0.1,54,0.333333333333333,0.5,0
"LU","LUX","Luxembourg",2018,0.2601,0,17,0.873417350634541,0.479318672008477,0.869865253929667,1,0,1,-0.01,0,1,1,0.060242,0.4718,3.587221,1.39392084679436,1,0,0,0.21,17,33690.3764562665,0.7577606452656,0.5,0.0524575062867177,0,1,1,1,0,0,1,1,0,0.15,0,0,80,0,0.5,0
"LV","LVA","Latvia",2018,0.2,100,100,1,1,1,1,1,0,0.28,0,0,0,0,0.402,4.625039,1.06348402670348,0,0,0.2,0,21,79773.9207087115,0.573300253837343,0.5,0.497179939808328,0,0,1,0,0,0,1,1,1,0,0,0,61,0,1,0
"MX","MEX","Mexico",2018,0.3,0,10,0.795219524916135,0.630382676079967,0.795219524916135,0.5,0,0,0.0575,0,0,0,0.213911,0.35,28.201692,1.18568195311513,0,2.09549,0.1,0.17142857,16,0,0.310811762562239,0.5,0.00484719382125782,0,0,1,0,0,0,0,0,0,0.1,0.35,0.35,58,0.666666666666667,0.5,0
"NL","NLD","Netherlands",2018,0.25,1,9,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.225,0,1,NA,0,0.52378095,1.392983,1.41366469246815,0,0,0.3,0.25,21,1650.19336094698,0.50439167248284,0.5,0.539351281430367,0,1,1,1,0,0,1,1,0,0.15,0,0,96,0,0,0
"NO","NOR","Norway",2018,0.23,0,100,0.781818181818182,0.373913043478261,0.737888702767901,0,0,0,0.2225,0,0,0,0,0.466,1.628185,1.24332016785719,0,0,0.3059,0.3059,25,4916.69351181324,0.533883578849987,0.5,0.0214702259033057,1,0,1,0,0,0,0.97,1,1,0.25,0,0,87,0.5,1,0
"NZ","NZL","New Zealand",2018,0.28,0,100,0.731914893617021,0,0.547953910556565,0.5,0,0,-0.02,0,0,0,1.016808,0.33,1.14233,1.44000730987065,0,0,0,0.06944444,15,40813.1614282974,0.95579357639563,0.5,0.850510213189027,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,40,0.333333333333333,0.5,0
"PL","POL","Poland",2018,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,0,0,0.0875,0,1,0,0,0.39908085,1.836534,1.03877149170029,0,0,0.19,0.19,23,111214.726164321,0.449715903937719,0.5,0.219192139768078,0,1,1,1,1,1,1,0,1,0.19,0.2,0.2,85,0.5,1,0
"PT","PRT","Portugal",2018,0.315,0,3.5,0.888411247396436,0.547953910556565,0.547953910556565,0.5,1,1,0.35,0,3,0,0.180142,0.5817,15.037109,1.23407922313459,0,0,0.28,0.28,23,16886.4437318365,0.498617513029606,0.5,0.429668018824101,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,76,0.666666666666667,1,0
"SE","SWE","Sweden",2018,0.22,0,100,0.86,0.479318672008477,0.86,0,0,0,0.05,0,0,0,0,0.6012,1.50956,1.20764991059814,0,0.02182,0.3,0.3,25,3296.89096588135,0.576413500777845,0.5,0.043262674313101,0,0,1,1,0,0,1,1,0,0.3,0,0,81,0.666666666666667,0.5,0
"SI","SVN","Slovenia",2018,0.19,0,50,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.19,0,1,0,0.00691,0.6105,4.868058,1.16336945933163,0,0,0,0.25,22,83256.737135169,0.580841322928663,0,0.268230701561221,0,1,1,1,0,0,0.95,0.475,1,0.15,0.15,0.15,0,0,0.5,0
"SK","SVK","Slovak Republic",2018,0.21,0,4,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,1,0.09,0,0,0,0.219565,0.3505,3.269759,1.11638131225735,0,0,0,0.07,20,100763.364958068,0.496255605374191,0.5,0.249792493433873,0,0,0,1,0,0,1,1,1,0.35,0.19,0.19,69,0,1,0
"TR","TUR","Turkey",2018,0.22,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,1,1,0.055,0,0,0,0,0.455,2.880756,1.20596200754617,0,0,0,0.175,18,0,0.413677664692199,0.5,0.0387519166156283,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,83,0.666666666666667,0.5,0
"US","USA","United States",2018,0.2583858,5,100,1,0.34958311169213,0.632751338890881,1,0,1,0.0575,0,2,0,0,0.46,9.299292,1.24641453866901,0,0,0.2888,0.28881436,7.4,0,0.350947552329414,0.5,1.58627415720788,0,1,1,1,0,0,1,0,0,0.3,0.3,0.3,66,0.333333333333333,1,1
"AT","AUT","Austria",2019,0.25,0,75,0.813463195231154,0.338474732816403,0.737888702767901,1,0,0,0.17,0,2,0,0.29698,0.55,22.659401,1.10184892115766,0,0,0.275,0.275,20,37457.4389849533,0.600455193969517,0,0.103888379148526,0,0,1,1,0,0,1,1,0,0.275,0,0.2,89,0.666666666666667,0.5,0
"AU","AUS","Australia",2019,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1375,0,2,0,0,0.47,2.050567,1.37782993834609,0,0,0.235,0.24285714,10,50950.9831162029,0.481701044881165,1,0.584189649593165,0,0,1,1,0,0,1,1,0,0.3,0.1,0.3,44,0.333333333333333,0.5,0
"BE","BEL","Belgium",2019,0.2958,0,70,0.875897349190039,0.622404878792567,1.06986525392967,1,1,1,0.155,0,1,1,0.014885,0.60215738,1.046545,1.27428541019482,0,0,0,0.3,21,31109.1533083962,0.463431924941184,0.5,0.633424174171977,0.5,1,1,1,0,1,1,1,0,0.3,0.3,0.3,95,0,1,0
"CA","CAN","Canada",2019,0.26607878,3,20,1,0.635714285714286,0.518965517241379,0.5,0,0,0.2125,0,1,0,0.349381,0.535296,3.198852,1.25003747421933,0,0,0.2675,0.39344076,12.4,23975.8898451717,0.49085964811127,0.5,1.12560047288434,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,96,0.333333333333333,0.5,0
"CH","CHE","Switzerland",2019,0.21148581,0,7,0.86,0.554838709677419,0.905263157894737,1,0,0,-0.01,0,0,0,1.815504,0.4167,3.268144,1.37074753250476,0,0,0,0.21135,7.7,81953.3750858462,0.669193550189438,0.5,0.0678210284852441,1,1,1,1,1,1,1,1,0,0.35,0.35,0,93,0,0.5,0
"CL","CHL","Chile",2019,0.27,0,100,0.705977756078566,0.42321653857669,0,0.5,0,0,0.285,0,1,0,0.757166,0.35,7.621059,1.23215635562629,0,0,0.35,0.2390411,19,0,0.647387701980698,0.5,0.00061929650848321,0,1,0,1,0,0,0,0,1,0.1745,0.35,0.3,33,0.666666666666667,0.5,0
"CO","COL","Colombia",2019,0.33,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.305,0,3,0,0.242697,0.38999999,64.10572,0,0,1.45053,0.1,0.15,19,0,0.371582511935366,0.5,0.00015842849525311,1,1,1,0,0,1,1,0,0,0.15,0.15,0.264,9,0.666666666666667,0.5,0
"CR","CRI","Costa Rica",2019,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,5,0,0.791017,0.26401644,6.665202,1.06419270772227,0,6.637688,0.15,0.15,13,0,0.421387589636391,0.5,0.00034549979303814,0,0,1,1,1,1,1,1,0,0.15,0.15,0.25,2,0,0,0
"CZ","CZE","Czech Republic",2019,0.19,0,5,0.873879108036537,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.15,2e-06,1.11442095170514,0,0,0,0.15,21,76296.5356413544,0.595725209245203,0.5,0.00390119457893735,0,1,1,0,0,0,1,1,1,0.15,0.15,0.15,89,0.333333333333333,1,0
"DE","DEU","Germany",2019,0.29937781,1,60,0.737888702767901,0.391406012913837,0.869865253929667,1,0,0,-0.02,0,0,1,0,0.47475,5.348707,1.09568314163364,1,0,0.26375,0.26375,19,22456.2808292655,0.546584618791188,0.5,0.226481688905538,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,95,0.333333333333333,1,0
"DK","DNK","Denmark",2019,0.22,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,-0.005,0,0,0,1.517061,0.55886,1.290873,1.23997709853951,0,0,0.42,0.42,25,6907.63633670914,0.593870785107482,0.5,0.10518860537134,0,1,1,0,0,0,1,1,1,0.27,0.22,0.22,75,0.666666666666667,1,0
"EE","EST","Estonia",2019,0.2,100,100,1,1,1,1,1,0,0,0,1,0,0,0.2,0.362567,1.19826304713391,0,0,0.2,0,20,72611.8858395931,0.721355501485944,1,0.144662126912427,0,0,0,0,0,0,1,1,1,0,0,0.1,58,0.333333333333333,1,0
"ES","ESP","Spain",2019,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,0,1,0,0,0.435,2.385347,1.23466837206712,0,0,0.23,0.23,21,0,0.437423055774897,0.5,0.631076856203367,1,1,1,0,1,0,1,1,1,0.19,0.19,0.24,93,0.333333333333333,1,0
"FI","FIN","Finland",2019,0.2,0,10,0.826923076923077,0.518965517241379,0.737888702767901,0,0,0,-0.005,0,0,0,0,0.58528973,1.847268,1.31055730023289,0,0,0.34,0.289,24,11062.4119155451,0.570149260404302,0.5,0.389747749066505,0,1,1,0,0,1,1,1,1,0.2,0,0.2,76,0.5,1,0
"FR","FRA","France",2019,0.34433333,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.405,1,2,1,0.548025,0.55572,15.013889,1.27316031684303,0,0,0.34,0.34,20,103912.923981672,0.492400242424516,0.5,1.37291707170935,0.5,1,1,1,0,1,0.95,0.88,1,0.3,0,0.333,122,0.666666666666667,1,0
"GB","GBR","United Kingdom",2019,0.19,1,50,0.758823529411765,0.278958448750364,0.826923076923077,0,0,1,0.19,0,1,0,0,0.47,3.659439,1.36905528477729,0,0,0.2,0.381,20,119167.287037543,0.454126226199722,0.5,2.28634229869174,0,1,1,1,0,1,1,1,0,0,0.2,0.2,129,0.5,1,0
"GR","GRC","Greece",2019,0.24,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,1,0.09,0,0,0,0.487658,0.55,11.575702,1.2484773945329,0,0,0.15,0.1,24,16710.6993594789,0.423676039806617,0.5,1.26458330684245,0,1,1,1,1,1,1,0,1,0.1,0.15,0.2,57,0.333333333333333,1,0
"HU","HUN","Hungary",2019,0.09,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.1975,0,1,0,0.021166,0.335,0,1,0,0.06643,0.15,0.15,27,57601.502523673,0.55933369995282,0.5,0.00108964650685207,0,1,1,1,0,0,1,1,0,0,0,0,81,0.333333333333333,1,0
"IE","IRL","Ireland",2019,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0.5,0,1,0.26,0,1,0,0.001442,0.52,1.325477,1.47986773197284,0,0,0.33,0.51,23,92218.141398691,0.480430563027635,0.5,0.424174234221087,0,1,1,0,0,1,0,1,1,0.2,0.2,0.2,73,0.333333333333333,0,0
"IL","ISR","Israel",2019,0.23,0,100,0.795219524916135,0.566067958099106,0.835370889649727,0.5,0,1,-0.01,0,0,0,1.521384,0.5,4.166414,1.73988382315352,0,0,0.28,0.33,17,26132.3890060412,0.63833721742264,0.5,0.334565990273873,0,0,1,0,0,0,1,1,0,0.3,0.23,0.23,56,0.333333333333333,0,0
"IS","ISL","Iceland",2019,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.24,0,1,0,1.490144,0.4624,1.28079,1.2694727944479,0,3.348351,0.22,0.22,24,14202.1555989162,0.562696448498767,0,0.0105951473726217,0,1,0,1,0,0,1,1,0,0.2,0.12,0.2,45,0.666666666666667,1,0
"IT","ITA","Italy",2019,0.278064,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,1,1,0.09,0,2,0,1.714252,0.52765573,2.654326,1.25889278909077,0,0,0.26,0.26,22,90380.9627102053,0.384145541881645,0,0.633631781889738,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,100,0.666666666666667,1,0
"JP","JPN","Japan",2019,0.2974,0.5,5,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.0875,0,1,1,0.066797,0.56077165,8.469835,1.06555000432633,1,0,0.204,0.2032,8,100407.568377102,0.716505004444101,0.5,0.00715801114662113,0,1,1,1,1,0,0.95,0,0,0.2,0.2,0.2,70,0.333333333333333,0.5,0
"KR","KOR","Korea",2019,0.275,0.5,6,0.921720532319392,0.547953910556565,0.737888702767901,1,0,1,0.13,0,4,0,0,0.47531497,11.903192,1.28614965320593,1,0,0,0.4028,10,27364.3889891267,0.644130654896917,0,0.00030353544586354,0,1,1,0,1,1,0,0,1,0.22,0.22,0.22,93,0.5,1,0
"LT","LTU","Lithuania",2019,0.15,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,1,0.28,0,2,0,0,0.3398,8.833456,1.1482050261628,0,0,0.2,0.15,21,97563.0907987165,0.537353760748802,0.5,0.234932989477269,0,1,0,0,0,0,1,1,1,0.15,0.1,0.1,55,0.333333333333333,1,0
"LU","LUX","Luxembourg",2019,0.2494,0,17,0.873417350634541,0.479318672008477,0.869865253929667,1,0,1,-0.01,0,1,1,0.04589,0.4718,3.526601,1.40678040193172,1,0,0,0.21,17,33690.3764562665,0.767219307049289,0.5,0.0530570241437225,0,1,1,1,0,0,1,1,0,0.15,0,0,82,0.333333333333333,1,0
"LV","LVA","Latvia",2019,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.318,4.904767,1.11543889354782,0,0,0.2,0,21,79773.9207087115,0.575551471407759,0.5,0.512499989260106,0,0,1,0,0,0,1,1,1,0,0,0,61,0.333333333333333,1,0
"MX","MEX","Mexico",2019,0.3,0,10,0.795219524916135,0.630382676079967,0.795219524916135,0.5,0,0,0.055,0,0,0,0.215883,0.35,26.30794,1.21247564177471,0,2.074968,0.1,0.17142857,16,0,0.298450306031221,0.5,0.00480572084177701,0,0,1,0,0,0,0,0,0,0.1,0.35,0.35,59,0.666666666666667,0.5,0
"NL","NLD","Netherlands",2019,0.25,1,6,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.215,0,1,0,0,0.540309,1.364903,1.40723799457802,0,0,0.3,0.25,21,1650.19336094698,0.506186006825939,0.5,0.564150122141421,0,1,1,1,0,0,1,1,0,0.15,0,0,97,0.333333333333333,1,0
"NO","NOR","Norway",2019,0.22,0,100,0.781818181818182,0.373913043478261,0.737888702767901,0,0,0,0.22,0,0,0,0,0.464,1.574887,1.24454048711167,0,0,0.3168,0.3168,25,4916.69351181324,0.537315978592113,0.5,0.0235248388049303,1,0,1,0,0,0,0.97,1,1,0.25,0,0,87,0.5,1,0
"NZ","NZL","New Zealand",2019,0.28,0,100,0.731914893617021,0,0.547953910556565,0.5,0,0,-0.02,0,0,0,0.98143,0.33,1.108116,1.42268195448294,0,0,0,0.06944444,15,40813.1614282974,0.976681045552941,0.5,0.858277614330529,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,40,0.333333333333333,0.5,0
"PL","POL","Poland",2019,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,0,1,0.195,0,1,0,0,0.39892022,1.726467,1.03599266358838,0,0,0.19,0.19,23,111214.726164321,0.484459656991138,0.5,0.231955642057802,0,1,1,1,1,1,1,0,1,0.19,0.2,0.2,86,0.5,1,0
"PT","PRT","Portugal",2019,0.315,0,3.5,0.888411247396436,0.547953910556565,0.547953910556565,0.5,1,1,0.35,0,4,0,0.110476,0.5817,14.351723,1.28225506784123,0,0,0.28,0.28,23,16886.4437318365,0.516324542303407,0.5,0.445173706976654,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,77,0.666666666666667,1,0
"SE","SWE","Sweden",2019,0.214,0,100,0.86,0.479318672008477,0.86,0,0,0,0.05,0,0,0,0,0.6019,1.544646,1.20732190752679,0,0.018272,0.3,0.3,25,3296.89096588135,0.581748088212242,0.5,0.0403140135358569,0,0,1,1,0,0,1,1,0,0.3,0,0,81,0.666666666666667,1,0
"SI","SVN","Slovenia",2019,0.19,0,50,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.19,0,1,0,0.00668,0.6105,4.700871,1.31813715512507,0,0,0,0.25,22,83256.737135169,0.594291643134182,0,0.285827072680336,0,1,1,1,0,0,0.95,0.475,1,0.15,0.15,0.15,0,0.333333333333333,0.5,0
"SK","SVK","Slovak Republic",2019,0.21,0,4,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,1,0.245,0,0,0,0.210017,0.3505,3.182854,1.1103466971916,0,0,0,0.07,20,100763.364958068,0.510608318598036,0.5,0.255228934661365,0,0,0,1,0,0,1,1,1,0.35,0.19,0.19,70,0.833333333333333,1,0
"TR","TUR","Turkey",2019,0.22,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,1,1,0.055,0,0,0,0,0.455,2.815569,1.18811255927862,0,0,0,0.175,18,0,0.420123585429155,0.5,0.0271064419291436,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,85,0.666666666666667,0.5,0
"US","USA","United States",2019,0.25886141,5,100,1,0.34958311169213,0.632751338890881,1,0,1,0.0675,0,2,0,0,0.46,9.23521,1.24043144141255,0,0,0.2891,0.28913494,7.4,0,0.350924699712973,0.5,1.59645086647821,0,1,1,1,0,0,1,0,0,0.3,0.3,0.3,66,0.333333333333333,1,1
"AT","AUT","Austria",2020,0.25,1,75,0.884365027341364,0.855181259045101,0.737888702767901,1,0,0,0.17,1,2,0,0.293445,0.55,22.348941,1.09685644629748,0,0,0.275,0.275,20,46065.4814237656,0.603286890309454,0,0.105402879023746,0,0,1,1,0,0,1,1,0,0.275,0,0.2,89,0.666666666666667,0.5,0
"AU","AUS","Australia",2020,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1375,0,2,0,0,0.47,1.98057,1.41394107484494,0,0,0.235,0.24285714,10,52090.1701681679,0.467666698731248,1,0.59162561228355,0,0,1,1,0,0,1,1,0,0.3,0.1,0.3,45,0.333333333333333,0.5,0
"BE","BEL","Belgium",2020,0.25,1,70,0.737888702767901,0.547953910556565,1.00486525392967,1,1,1,0.15,0,1,2,0.015278,0.60215738,1.0504,1.28731515716075,0,0,0,0.3,21,33101.8411244033,0.466386051042486,0.5,0.630556050155834,0,1,1,1,0,1,1,1,0,0.3,0.3,0.3,95,0.333333333333333,1,0
"CA","CAN","Canada",2020,0.26244757,3,20,1,0.635714285714286,0.518965517241379,0.5,0,0,0.2125,0,1,0,0.399208,0.535296,2.893114,1.26084950795864,0,0,0.2675,0.39344076,12.4,25130.1953537619,0.493476575711396,0.5,1.12117049966129,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,96,0.333333333333333,0.5,0
"CH","CHE","Switzerland",2020,0.21148581,0,7,0.86,0.554838709677419,0.905263157894737,1,0,1,-0.01,0,0,0,1.571754,0.41734127,3.216664,1.36280247476228,0,0,0,0.22285,7.7,87121.2187213045,0.676586141612304,0.5,0.0681055135292278,1,1,1,1,1,1,1,1,0,0.35,0.35,0,94,0,0.5,0
"CL","CHL","Chile",2020,0.27,0,100,1,1,1,0.5,0,0,0.285,0,1,0,1.476469,0.35,7.658949,1.22880916942572,0,0,0.35,0.2390411,19,0,0.658907351112804,0.5,0.00064756924137903,0,1,0,1,0,0,0,0,1,0.1745,0.35,0.3,33,0.666666666666667,0.5,0
"CO","COL","Colombia",2020,0.32,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.295,0,3,0,0.316587,0.39000005,68.894177,0,0,1.84169,0.1,0.1,19,0,0.382286462068943,0.5,0.00015862888486391,1,1,1,0,0,1,0,0,0,0.1,0.2,0.2,10,0.666666666666667,0.5,0
"CR","CRI","Costa Rica",2020,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,5,0,0.83391,0.33445205,6.81783,1.06304321568009,0,6.915512,0.15,0.15,13,0,0.41281850410374,0.5,0.00033620027885886,0,0,1,1,1,1,1,1,0,0.15,0.15,0.25,3,0,0,0
"CZ","CZE","Czech Republic",2020,0.19,0,5,0.972093023255814,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.15,2e-06,1.10632060371666,0,0,0,0.15,21,80365.3472980447,0.584158723468269,0.5,0.00408042805188739,0,1,0,0,0,0,1,1,1,0.15,0.15,0.15,89,0.333333333333333,1,0
"DE","DEU","Germany",2020,0.29830331,1,60,0.847117028387074,0.391406012913837,0.869865253929667,1,0,0,-0.02,0,0,1,0,0.47475,5.547725,1.0969234772429,1,0,0.26375,0.26375,19,29842.5668948267,0.549884677868387,0.5,0.231312819158474,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,95,0.333333333333333,1,0
