"ISO_2","ISO_3","Country","Year","Final Rank","Final Score","Corporate Rank","Corporate Score","Income Rank","Income Score","Consumption Rank","Consumption Score","Property Rank","Property Score","International Rank","International Score"
"AT","AUT","Austria",2014,15,67.780254143756,15,65.638229966574,25,59.2867039637407,19,59.5556917480246,17,63.7812537614574,4,82.2282314256413
"AT","AUT","Austria",2015,10,71.6925294213158,14,62.5422535334,23,61.2598589958445,11,69.7125068085534,18,64.1581951570217,4,82.8306833105509
"AT","AUT","Austria",2016,10,72.1791223131178,16,61.4863264996031,24,60.1150100485512,11,68.5485301462391,14,70.000070796896,5,83.8949208907447
"AT","AUT","Austria",2017,12,67.612984654155,17,61.6378571738806,30,48.9249751636377,10,69.305805140249,13,69.7395819279451,5,83.5971746679975
"AT","AUT","Austria",2018,12,67.8470654369468,19,57.5227369077824,29,52.3323269559808,10,70.2801699139958,13,69.6035555931377,5,84.1725724163867
"AT","AUT","Austria",2019,12,68.7649031729712,19,57.5475831953727,29,53.5855286621497,12,75.4156530673649,13,68.8260695606881,5,94.6336519430653
"AT","AUT","Austria",2020,12,68.6811071359732,21,57.2407853384386,29,45.0602367748628,13,74.1798490313931,13,69.1343665288013,5,95.1682507755259
