"ISO_2","ISO_3","Country","Year","Final Rank","Final Score","Corporate Rank","Corporate Score","Income Rank","Income Score","Consumption Rank","Consumption Score","Property Rank","Property Score","International Rank","International Score"
"ES","ESP","Spain",2014,34,49.8212215965119,33,40.4014328881442,28,56.4522490753125,15,64.0493574877308,34,40.7912596421281,23,62.5686740834414
"ES","ESP","Spain",2015,31,52.6294248221138,33,40.8100553772591,25,60.5992541910022,16,63.9922002772347,34,40.1650916381641,18,65.8284728724411
"ES","ESP","Spain",2016,27,57.7083665567033,31,48.3536660080433,16,68.2737747547898,14,66.3205029978785,34,39.960038458178,17,70.293813762565
"ES","ESP","Spain",2017,26,57.6611895676425,27,55.3539560053944,15,64.8125384384919,14,66.3557715417032,34,39.8869422932353,17,69.8221001631887
"ES","ESP","Spain",2018,27,56.2200702901607,26,49.6553930761039,16,66.7964283155361,15,67.0873896434513,34,40.3012314310505,17,68.8821161846108
"ES","ESP","Spain",2019,26,58.0128543700975,28,50.185375771519,15,68.586806876271,14,73.8716219601897,35,37.9336119493985,16,80.3538980014124
"ES","ESP","Spain",2020,27,58.4062306702002,28,50.0926774629894,16,62.8936424792976,11,74.9427902944095,35,37.5499744997787,15,80.4954244164243
